Genus_sp,plantFamily,plantMean,plantMeanProp,plantMeanPropLogit,plantGini,plantGiniAdj,plantGiniAdjLogit
Passiflora_incarnata,Passifloraceae,18.278195488721835,0.18278195488721838,-1.4976120052470614,0.6173805624258025,0.6173805624258025,0.4784447689999999
Passiflora_lutea,Passifloraceae,16.244988306047425,0.16244988306047425,-1.6401115607651273,0.6935567587539435,0.6935567587539435,0.8168005256280993
Pastinaca_sativa,Apiaceae,3.90677966101695,0.0390677966101695,-3.202605346975191,0.838581793701845,0.838581793701845,1.647713572335495
Paulownia_tomentosa,Paulowniaceae,20.96046875,0.2096046875,-1.3273098996510408,0.428295730069158,0.428295730069158,-0.2888079319876554
Pediomelum_tenuiflorum,Fabaceae,0.9046271929824565,0.009046271929824566,-4.6963151096958216,0.85411420669093,0.85411420669093,1.7672408383437743
Pentaglottis_sempervirens,Boraginaceae,6.25,0.0625,-2.70805020110221,0.560497175141245,0.560497175141245,0.24318005806676668
Persicaria_virginiana,Polygonaceae,3.11333333333333,0.0311333333333333,-3.437847946957274,0.505825137008676,0.505825137008676,0.023301602306361604
Persoonia_micranthera,Proteaceae,2.93333333333333,0.0293333333333333,-3.499258594838371,0.529083204930664,0.529083204930664,0.11646428418630703
Phaseolus_lunatus,Fabaceae,6.18333333333333,0.0618333333333333,-2.719485022856592,0.469368175796063,0.469368175796063,-0.1226809341772921
Phillyrea_angustifolia,Oleaceae,16.8666666666667,0.168666666666667,-1.595106456952514,0.342031218597174,0.342031218597174,-0.6542554701787334
Phormium_tenax,Asphodelaceae,1.00833333333333,0.0100833333333333,-4.586736868692802,0.785404118223843,0.785404118223843,1.2974417458231489
Physalis_heterophylla,Solanaceae,7.01470588235294,0.0701470588235294,-2.584432567170272,0.487453147830506,0.487453147830506,-0.05019794689643853
Physalis_longifolia,Solanaceae,19.5967741935484,0.195967741935484,-1.411689326621289,0.281090197665789,0.281090197665789,-0.9390602951189139
Phytolacca_americana,Phytolaccaceae,7.71969696969697,0.0771969696969697,-2.4810556064772342,0.566301804182078,0.566301804182078,0.2667782681713373
Phytolacca_rivinoides,Phytolaccaceae,36.4583333333333,0.364583333333333,-0.555525802683899,0.209995157384989,0.209995157384989,-1.3249546049545984
Picea_rubens,Pinaceae,0.15,0.0015,-6.500789044747705,0.932203389830511,0.932203389830511,2.62103882411262
Pilea_pumila,Urticaceae,2.98026315789473,0.0298026315789473,-3.4829028257679093,0.768359087564388,0.768359087564388,1.1990688044332172
Pilea_vulcanica,Urticaceae,6.45,0.0645,-2.6744159219124173,0.524635396137171,0.524635396137171,0.09862144110798543
Pinus_contorta,Pinaceae,4.05,0.0405,-3.1651103413352613,0.68431331519844,0.68431331519844,0.773665657969919
Piper_auritum,Piperaceae,13.6833333333333,0.136833333333333,-1.8418441569714659,0.332851627820559,0.332851627820559,-0.6953156396358541
Piper_kelleyi,Piperaceae,14.133333333333301,0.141333333333333,-1.8042596319922892,0.553285897025905,0.553285897025905,0.2139560614149389
Piper_tridentipilum,Piperaceae,13.1541666666667,0.131541666666667,-1.8873959508836762,0.353183401963891,0.353183401963891,-0.6050753148303866
Piper_umbellatum,Piperaceae,6.59166666666667,0.0659166666666667,-2.651174338253441,0.75495510938739,0.75495510938739,1.1252168689653381
Pittosporum_tenuifolium,Pittosporaceae,1.82,0.0182,-3.9879660275412023,0.505960141553363,0.505960141553363,0.023841695503444067
Plagianthus_regius,Malvaceae,0.424242424242424,0.00424242424242424,-5.458368968981955,0.213186813186813,0.213186813186813,-1.3058220078973186
